"","a","sigma","N_0","sigma_obs","z","d","b","c","e","f","sigma2","g","h","loglik","loglik.se.se"
"101",0.0767079448359441,1.28561285809285,0.10631630579177,0.365180899743853,0.644373248441732,0,0,0.3192366991276,0,0,0.131891934403677,0,0.556780917994463,-49.5638877374296,0.00609448866439315
"102",0.089680883557271,1.2399308662145,0.100356848265157,-0.370744938723386,0.729036219836199,0,0,0.306767624188945,0,0,0.00449464004630209,0,0.557254880452083,-49.2770484634673,0.00402609097717928
"103",0.0863894238255326,1.21407727211752,0.115666003756293,-0.368124662831599,0.753376315641185,0,0,0.306707665397014,0,0,-0.0464105829725179,0,0.554665295650325,-49.232691711346,0.00419145902415641
"104",0.0843482212840582,1.20908117385089,0.121901837450937,-0.360517266250728,0.738047409183592,0,0,0.310942779140202,0,0,-0.0442981097361455,0,0.557735213598611,-49.1948997427869,0.00484607382309087
"105",0.0820590088356208,-1.24837099294838,0.117734845591263,0.369667956615344,0.717363288573438,0,0,0.315862203526389,0,0,0.0425082946965955,0,0.566321697210341,-49.2585930343731,0.00436964474947799
"106",0.0956707639055676,-1.09002965017103,0.0971364965810344,0.387116886414661,0.769652621320706,0,0,0.298668442440887,0,0,0.0944406584722855,0,0.546429564748827,-49.5784771487704,0.00576308844391092
"107",0.0827005980880795,-1.14103064468621,0.0705490315615981,0.381743537548224,0.761586649733945,0,0,0.30566812599263,0,0,-0.115897542604414,0,0.543394106280076,-49.573452487944,0.00540704442326912
"108",0.0810368545907134,-1.13970666969269,0.117934602721461,0.366921757406332,0.794398882962961,0,0,0.308139561589047,0,0,0.115260480279135,0,0.554160480076496,-49.4528010868577,0.00530206374918153
"109",0.0893809699583383,-1.17793442542911,0.102989984352121,0.371591568370834,0.740834206200938,0,0,0.309007566113469,0,0,0.0831059605148862,0,0.561162453384643,-49.2164484963931,0.00497112683502854
"110",0.0890929556592766,1.29310676252834,0.116580598467505,0.36014299333461,0.692420327285263,0,0,0.308598451305195,0,0,0.0962113481015441,0,0.554168688456647,-49.3205175784925,0.00415399743692653
"111",0.0893281274892282,1.16208664014694,0.107122351324064,0.377759802792102,0.732333247430314,0,0,0.303908732769819,0,0,0.016159263691306,0,0.548940205461165,-49.2652255153424,0.00553840858338814
"112",0.0861392194563555,-1.29535610561943,0.115134249289388,0.357868179452124,0.681056030011031,0,0,0.318649806515005,0,0,-0.114708308814068,0,0.570257719175672,-49.3907746040209,0.00443917377097528
"113",0.0888105277382104,1.21094883771375,0.12680889330348,0.369434641020353,0.714095244164507,0,0,0.314117912010617,0,0,-0.0860817121153485,0,0.55983685194741,-49.3746850536892,0.00483932859349925
"114",0.0784661413887468,1.20370710643816,0.104470432352434,0.372410043639423,0.719930874880874,0,0,0.312757347651032,0,0,0.00218297284313761,0,0.555843078224667,-49.2873750704551,0.00558428434186347
"115",0.0874686214866114,1.24735152726713,0.133699352496434,0.370087587364496,0.691554856509313,0,0,0.303957605312447,0,0,0.0153590751152083,0,0.548805214297317,-49.4355146430868,0.00486095712078077
"116",0.0842409802088351,1.20482076906385,0.0885701741623915,0.370266614256866,0.716732870416821,0,0,0.308560060452048,0,0,-0.0546140915903513,0,0.553839942234292,-49.2759680693215,0.00528156344299159
"117",0.0880721997346676,1.21817014984917,0.100457550624342,0.373694538827676,0.70488063687266,0,0,0.305668980649874,0,0,0.0486063182149855,0,0.549934371032729,-49.1919685928951,0.00506031713582749
"118",0.0781023857171163,1.22720134302921,0.125550679136096,0.356671584182297,0.752231577795701,0,0,0.316254447901114,0,0,0.112092345041572,0,0.564517539196155,-49.3297656601049,0.00462253871834985
"119",0.0850513430860548,1.29540025051284,0.115638478330629,0.361996247251869,0.640910495673507,0,0,0.302876339082167,0,0,0.126977840796975,0,0.547108718199032,-49.687367892367,0.00585931688951811
"120",0.0798052631203244,1.26984042519148,0.125889421068675,-0.353526039015933,0.727449921553528,0,0,0.310475077198614,0,0,0.0945119563856298,0,0.552018752959001,-49.3275557257411,0.00438968189322584
"121",0.0875270952288388,-1.21743557343341,0.100511799088031,0.374210245488301,0.738530336644336,0,0,0.305339568759007,0,0,0.101656183745782,0,0.55407932401154,-49.323968238855,0.00435709883732466
"122",0.0952204070655156,1.10924733477121,0.0712725298310222,-0.395050531936295,0.78334749603492,0,0,0.296239976145312,0,0,-0.0894107728516673,0,0.544205094592873,-49.6245353322913,0.00457519168154979
"123",0.0803053277819265,-1.16451479773521,0.106539799877153,0.370862630319068,0.7945162829041,0,0,0.306560750377029,0,0,-0.0260533819819158,0,0.551652247670553,-49.3231871139526,0.00452796226898041
"124",0.0799581003564275,1.16282102389196,0.0838818873862854,-0.375115250859108,0.80198010466229,0,0,0.310347786209545,0,0,-0.0625845928806314,0,0.557408628804499,-49.4654865867984,0.00438942426184666
"125",0.0789795585891322,1.22105903524717,0.11992082948433,0.360576278666739,0.774679646204472,0,0,0.311953785001158,0,0,0.0275729387147447,0,0.565660301749097,-49.316252371006,0.00427324964964782
"126",0.0879339331613798,-1.13847665526915,0.0564273469013921,0.387064190924845,0.778600788962879,0,0,0.3076889896727,0,0,-0.00830594958660176,0,0.552628766846959,-49.5728382456183,0.00449834126641443
"127",0.089302580265329,-1.22919795178054,0.0790297650330318,-0.380500584161717,0.710862914135847,0,0,0.305674779617289,0,0,-0.00649306772680798,0,0.556445287613082,-49.4299957964707,0.00438413967502273
"128",0.0730582160444359,1.18503794484472,0.106575258250574,-0.350995271969651,0.765060902429452,0,0,0.321825878583524,0,0,-0.0158388167073408,0,0.564006152791924,-49.590371406493,0.00552787519684554
"129",0.0810552700190536,1.24114824423938,0.116944031700698,0.363382903235892,0.709241029776267,0,0,0.312570459806965,0,0,-0.109061538737634,0,0.552155075040932,-49.2555959957377,0.00492578058179452
"130",0.0830022302662897,-1.27584588552639,0.0685661252402478,0.379753980084405,0.646691895119476,0,0,0.321120248986986,0,0,0.11031357078636,0,0.559630702433757,-49.7596030008227,0.00521077820744699
"131",0.0899805493145391,1.24608555406296,0.0986028293672934,0.370119698641573,0.699992917853836,0,0,0.315812618147361,0,0,-0.116464566114938,0,0.562234999372954,-49.3720203679478,0.00431516659200427
"132",0.0963362649310275,-1.178557022069,0.0907791746552944,0.374108888171524,0.710149207622398,0,0,0.305545241665823,0,0,-0.11342316453574,0,0.548793803599055,-49.4128531409401,0.00531350258084964
"133",0.0901033782542504,-1.1711436692806,0.0930911226925343,-0.37288857371191,0.739926609554128,0,0,0.313073090548478,0,0,-0.110485267558547,0,0.560427782345017,-49.3225392102074,0.00499363970885878
"134",0.0898562760024415,1.22199164966511,0.0838452565579139,0.373283596797632,0.719620570729281,0,0,0.306879613830314,0,0,0.0483384278368998,0,0.557509080036298,-49.3131796378094,0.0045095709105263
"135",0.0887527440419095,-1.2167638696552,0.111740161496256,0.367022280463853,0.707020386425915,0,0,0.310609441225763,0,0,0.0892272156429106,0,0.558460103788397,-49.1881558221096,0.00520218214978207
"136",0.0857435999736898,-1.2245154586204,0.107211474685292,0.363438900331958,0.709503173171348,0,0,0.314323367799374,0,0,0.0844522632211809,0,0.559461462576034,-49.2034727111211,0.00516749832947492
"137",0.0963797226655674,-1.28210832728884,0.0896027036781586,-0.378638265062513,0.673363794753319,0,0,0.304760300881564,0,0,0.025713227494026,0,0.551470089624068,-49.5329956146642,0.00393805978596167
"138",0.0809665975802927,-1.1930191023458,0.105783751010236,0.361114668321961,0.743472730315625,0,0,0.314239384194529,0,0,0.00500688386616312,0,0.565182101767777,-49.2395679852532,0.0054099825093982
"139",0.0848434590979671,-1.27265594045857,0.10806403639673,-0.362735764678902,0.703319159209137,0,0,0.312572234363384,0,0,0.0400077520526981,0,0.570354857471195,-49.351042873038,0.00440761612350239
"140",0.0816066631505899,1.26032785330056,0.11561517751764,-0.366253353989283,0.711424294561826,0,0,0.30965971439498,0,0,-0.0202554917221128,0,0.551175410959669,-49.2417026041999,0.00443369458132289
"141",0.0944303890130828,1.18334960742895,0.0980676222488903,0.37493215374247,0.740198880642761,0,0,0.303582571370823,0,0,0.0835490095355178,0,0.555488539786135,-49.2914871706464,0.00454429711206263
"142",0.081526768256976,-1.17699311629226,0.10000022598098,-0.370839985353171,0.756596989107363,0,0,0.313947333254678,0,0,-0.0109025098581464,0,0.557734068046335,-49.2259235545224,0.00494294292891576
"143",0.09412610649665,-1.18233939395693,0.116648632554703,-0.367296808634157,0.746677642095793,0,0,0.295111052575342,0,0,0.038413339858413,0,0.542265552673659,-49.4535532524291,0.00468895456232523
"144",0.0839665037520146,1.2077468842356,0.107241886202782,-0.366507997568238,0.72545601289301,0,0,0.30974868284226,0,0,-0.0556748198004729,0,0.555883245461936,-49.1480363573705,0.00519646167935707
"145",0.0856978836981983,-1.17035033789507,0.114174080595314,-0.377862372758543,0.744486790641355,0,0,0.319945329464808,0,0,-0.00299360824118711,0,0.565750377466778,-49.4950872196194,0.00477874798230229
"146",0.0953319739152672,1.27395951377277,0.108942634487328,-0.374196936642396,0.669091135840533,0,0,0.306163340346918,0,0,0.0597074050563784,0,0.554012728932296,-49.3194505856817,0.00426774657278366
"147",0.0882185852991997,1.24711966058387,0.0935814185750228,0.371752138686843,0.67319668309595,0,0,0.315056235146633,0,0,0.0858275049439486,0,0.56312835987407,-49.2792132217643,0.0051814018689678
"148",0.0922058487587394,-1.30253410865569,0.105600770792865,-0.372755124596492,0.643929634010352,0,0,0.306762822942036,0,0,0.011510188025614,0,0.552594162210642,-49.3173681606201,0.0045338634064202
"149",0.0766353157278706,-1.33144940920538,0.122348797733624,0.353081166684917,0.647388743024573,0,0,0.323437350017521,0,0,0.021590955670723,0,0.560701880460089,-49.4863822695695,0.00493496604060661
"150",0.0855233240548802,-1.29726392601853,0.0957312909665046,-0.36491697776171,0.670673556770885,0,0,0.315476894072281,0,0,0.110750571846529,0,0.559700901800153,-49.3629655912858,0.00443000340080866
"151",0.0800413638521885,-1.22186625751688,0.103960263328049,0.366235945685018,0.752718439446468,0,0,0.316402115191521,0,0,0.0751514147815957,0,0.561679163678829,-49.2617209909996,0.00426395702158614
"152",0.0884252723672763,1.15438806239048,0.106398036740317,-0.376260322582561,0.764076393035874,0,0,0.299643750408904,0,0,0.00320875998634621,0,0.54592293683315,-49.330927268323,0.00504674342404786
"153",0.0881145828854904,-1.25758947320764,0.105306172887058,-0.368437588511669,0.6915638714739,0,0,0.312285354256719,0,0,-0.0781370815147014,0,0.550834011101725,-49.3304790116592,0.0044943130164281
"154",0.0861901816416754,-1.21775586218354,0.115747819803177,-0.356830865613386,0.755267419876459,0,0,0.304053432989367,0,0,0.0187728142213528,0,0.554215194717657,-49.2443400480146,0.00448572073259137
"155",0.0781115107328155,1.23056001424589,0.0999707404330721,-0.365691183548445,0.730802840581529,0,0,0.318268552070058,0,0,0.0619554573458664,0,0.554824903387535,-49.3743148943301,0.00465883103429852
"156",0.0771998354069425,-1.22295233767804,0.125838641981288,-0.361511627289752,0.754103128500974,0,0,0.319952322364797,0,0,-0.122591685829711,0,0.570926420275997,-49.4688357977466,0.0046301326762403
"157",0.0935482788040782,-1.25752024306402,0.116098572981722,-0.36782585064549,0.670326016792741,0,0,0.307412399279309,0,0,0.120436774412333,0,0.555317344535824,-49.3187493423474,0.0049348804565074
"158",0.0833518366717987,-1.34602274849813,0.107590455753808,-0.363001848381094,0.658651821712506,0,0,0.314905875807466,0,0,0.134336688000468,0,0.557452956013354,-49.4737158218317,0.00417209390956003
"159",0.105691292933733,1.25702698327715,0.0975043157525377,0.371150492189223,0.652379248176448,0,0,0.305495514056046,0,0,0.0717388878567854,0,0.560558525828836,-49.7051790803057,0.0047402321461833
"160",0.0862300747882453,1.33823623758653,0.104836237599337,0.357331968153981,0.650360343718917,0,0,0.312911466433735,0,0,0.0186081825451839,0,0.559966931109432,-49.3568251179873,0.00442915985173324
"161",0.0781349935771241,-1.29884475046744,0.127112544351637,-0.358467128646403,0.670531614121942,0,0,0.309226580574308,0,0,-0.00995764479091984,0,0.550542681698275,-49.4382103902231,0.00508781827448285
"162",0.0835714798856518,-1.29524409007667,0.129292121138495,-0.36379025918847,0.663202413750153,0,0,0.312864297375283,0,0,-0.000835557595819562,0,0.559155649344395,-49.3096502560279,0.00490843146718567
"163",0.0818336645592052,1.2325098195322,0.134959830919283,0.362127174129622,0.743104924163334,0,0,0.308987964686922,0,0,-0.0728601713085077,0,0.547920680612187,-49.5140827215786,0.00426483577283096
"164",0.0769628918557339,1.31004203724442,0.13134776324293,-0.357901496613052,0.693672789504285,0,0,0.316869031365498,0,0,-0.0537801160021595,0,0.560580546477336,-49.3954604567534,0.00437225224847118
"165",0.0793744329489925,-1.25666801614677,0.106531011754953,0.369093335274112,0.72268181073054,0,0,0.315548217403786,0,0,-0.10427327909358,0,0.555205220945393,-49.3774391325969,0.00420423835712781
"166",0.0866796328519585,1.1441391029406,0.104413139822368,0.37615954528262,0.796505560312848,0,0,0.300143402632633,0,0,0.0528569388024434,0,0.547788199984568,-49.4046678658679,0.00453930919742825
"167",0.0797462345935962,1.16409180619905,0.0894433828626267,-0.370504397394801,0.753013601722873,0,0,0.307377690725238,0,0,-0.0453231469077179,0,0.550664230272646,-49.3659838451423,0.00582469803179893
"168",0.0796735835068241,-1.17348402629026,0.111431832898376,-0.363451335983093,0.771648968018285,0,0,0.316528294821196,0,0,0.00701784559318571,0,0.570555647233412,-49.3115105798452,0.0052651030003173
"169",0.0819937464269528,1.24749796803023,0.106572527519472,-0.374988062508048,0.696439839200042,0,0,0.31547684090069,0,0,0.0187905444676199,0,0.562978426231918,-49.2655897950923,0.00481296397707518
"170",0.0879886579040761,1.24556327613177,0.105402581017166,0.375756523440074,0.674657004716681,0,0,0.308931410013096,0,0,-0.117372335973023,0,0.553534182294795,-49.3006238551439,0.00504883155201006
"171",0.0793101299455201,1.24283254280332,0.116839852424113,-0.350682214952417,0.752793444189213,0,0,0.308304611678588,0,0,-0.043667654799767,0,0.548810564741904,-49.349125718346,0.00441999110567594
"172",0.0908841365831861,-1.08111871914117,0.0451212150877069,-0.385158322935667,0.777367152534857,0,0,0.301013837120075,0,0,-0.0323915461521753,0,0.544721907941361,-49.7012701198181,0.00641085656845136
"173",0.0941543895426067,-1.13542925617837,0.0905991987492133,-0.382605288247065,0.694368000829396,0,0,0.306456645207581,0,0,-0.0756745252088428,0,0.543451351886595,-49.624319621079,0.00732968480500484
"174",0.0861085485687922,1.24129627487927,0.109728054030222,0.361894129397516,0.747648014762674,0,0,0.302838632518681,0,0,-0.0169567388871052,0,0.545326842532894,-49.3635782370327,0.00401106182739988
"175",0.0858648903508871,1.32737936623722,0.114403023996029,-0.357253487332823,0.657405961583075,0,0,0.310829112295426,0,0,0.112404042846697,0,0.547704647729736,-49.4495519708209,0.00433370263080397
"176",0.0771587682213852,1.20563336203258,0.11453842576426,0.363319721533778,0.739858038694544,0,0,0.318206665109657,0,0,-0.0176865048242201,0,0.55995771175383,-49.2739107856695,0.00522071571814553
"177",0.088844003881688,1.25522138146951,0.114319619251477,0.357166546863816,0.717250913098366,0,0,0.312390005728138,0,0,0.110565785482071,0,0.568736453488212,-49.4057260041819,0.00436997436023537
"178",0.0957343032879203,-1.00056792191399,0.0248892664641897,0.411632443577521,0.832007229528895,0,0,0.303754069084361,0,0,0.0263924490850996,0,0.550200222203028,-50.2023225677904,0.00542004129249292
"179",0.0874853286450962,-1.32535872866578,0.111633747645521,-0.359525324604083,0.643305751392086,0,0,0.314876351288686,0,0,-0.0796399348931794,0,0.552917845670455,-49.4359180039981,0.0046459247054803
"180",0.0896457517519345,-1.31412694217677,0.11338327222131,0.367778005178878,0.623539692971364,0,0,0.310118370419784,0,0,-0.0394719258406091,0,0.554129455012302,-49.3334701509716,0.00518089577661202
"181",0.0851125148706464,-1.22905356773438,0.110086817972929,0.372459584947153,0.688150107471971,0,0,0.311155916623968,0,0,0.106579301594303,0,0.555434659261703,-49.2592759223172,0.00545265888436563
"182",0.092295294089696,-1.14515117234428,0.0911165562642493,0.388627659261662,0.738595750632536,0,0,0.296426951807143,0,0,0.00206143296096643,0,0.544061138726995,-49.4927140978126,0.00537885299628409
"183",0.0837461594574807,1.24507762360396,0.106946260806738,0.361729335603852,0.75085126779937,0,0,0.308837300263417,0,0,0.00530565347530067,0,0.56017624481253,-49.2545106832018,0.0040435047513403
"184",0.0861732403259382,1.13922141926395,0.0929494714444802,-0.378414047932603,0.764640729756043,0,0,0.309166117637098,0,0,-0.0319076098518807,0,0.553529135494384,-49.2845415248297,0.00516396280762095
"185",0.0775290318665294,1.15932420559855,0.10474384514905,0.362467314925633,0.802380120864152,0,0,0.314025139045929,0,0,-0.107027262882716,0,0.562082989836667,-49.3511809830941,0.00488663294241832
"186",0.0947522778259028,1.17907459452598,0.0685707050440889,-0.386719348493031,0.721800166156288,0,0,0.308948801669312,0,0,-0.0894972320072457,0,0.55229851394739,-49.4968039144521,0.00451462451436853
"187",0.0847739666455856,-1.2204935347239,0.0741442446573836,-0.382426540044324,0.709251942081431,0,0,0.304425666413997,0,0,-0.0996805370797023,0,0.543702637599826,-49.6145922021396,0.00473613733308432
"188",0.092994199562871,1.1702564634727,0.109081495584571,-0.382308781379999,0.723659837830745,0,0,0.310245845718763,0,0,0.0409045252655837,0,0.559602853421372,-49.3302448119888,0.00511328279621265
"189",0.0882595751372428,-1.18679587031624,0.0927618776732043,-0.35997878464916,0.76108044826831,0,0,0.315362369567291,0,0,0.00645729342171955,0,0.563437308652244,-49.5554839706923,0.00458258024509033
"190",0.0875568325825784,1.149029846723,0.109747521396935,0.381223231342607,0.698465132311348,0,0,0.31048616548202,0,0,-0.0752438205728488,0,0.565864780831931,-49.8440910235785,0.00811733992161854
"191",0.0879929128740984,1.27050437293127,0.110179502775084,-0.359314188398878,0.694001971275553,0,0,0.309362251734551,0,0,-0.0549651602298864,0,0.551181217088737,-49.2817609897643,0.00444030265696745
"192",0.0773670828433187,-1.20347696317789,0.11725202713572,0.358489921939147,0.772842696916336,0,0,0.310171086560507,0,0,-0.00793085934964057,0,0.556035756111936,-49.2360434304981,0.00471052039366917
"193",0.0933466193889146,-1.28870066354456,0.0993385055273158,0.363680005111071,0.657372455067398,0,0,0.31302471428436,0,0,0.127910729721737,0,0.567584996652724,-49.5134285535581,0.00480929806233775
"194",0.100033598061324,-1.18521715874761,0.0846003998358902,-0.382330127377872,0.691955514812346,0,0,0.303053510607839,0,0,0.0188382549944272,0,0.552594463092732,-49.3526757184662,0.00524537394747138
"195",0.087010908052794,-1.27872783439168,0.112878738987664,0.351632556510765,0.654331325513536,0,0,0.312390331527142,0,0,0.0890625692586566,0,0.554188537498925,-49.5496825183146,0.00585119739177153
"196",0.0920668860547112,-1.15138150359136,0.0595140284741222,-0.374540276700014,0.773523415800214,0,0,0.308658774223448,0,0,-0.0958468324826579,0,0.552717838606034,-49.7946117431419,0.00442658811259068
"197",0.0889036018767742,1.16092589630198,0.0878221864820968,0.376954608975428,0.766107143006573,0,0,0.301643167867008,0,0,0.00609296020248254,0,0.546638219698306,-49.3079050535685,0.00461322316418815
"198",0.0823456364661187,1.23168208721135,0.105508508335414,-0.362288306188825,0.729366156121528,0,0,0.313274670173417,0,0,-0.0178815646205397,0,0.555461479932435,-49.1980429867466,0.00472522091640755
"199",0.0888942245464741,-1.33887303652206,0.114818874943375,-0.36334714862325,0.636183898683627,0,0,0.314001310530114,0,0,-0.0096311833367501,0,0.561054553411609,-49.3146318755128,0.00446039439318648
"200",0.0828979567247514,1.23591825902439,0.121508335205256,0.356091928807627,0.723066464295354,0,0,0.318626833429342,0,0,0.064425754718598,0,0.558502315618912,-49.4478785190088,0.00473914973101879
